model,cadence_s,first_report_s,trial_idx,max_visits,dt_ms,visits_at_first_packet,error,timestamp
b28c512nbt,0.125,0.027,0,2000000,346.72819596529007,55,,1779000257.468094
b28c512nbt,0.25,0.05,0,2000000,361.5721389949322,70,,1779000258.0882583
b28c512nbt,0.25,0.005,0,2000000,302.9697670340538,33,,1779000258.6484113
b28c512nbt,0.125,0.02,0,2000000,324.3584060072899,48,,1779000259.2339804
b28c512nbt,0.125,0.04,0,2000000,217.35814398527145,1,,1779000259.7136624
b28c512nbt,0.125,0.035,0,2000000,207.23266097903252,1,,1779000260.1818335
b28c512nbt,0.25,0.025,0,2000000,303.5033439695835,53,,1779000260.7468123
b28c512nbt,0.125,0.012,0,2000000,197.65487399697304,1,,1779000261.202142
b28c512nbt,0.25,0.04,0,2000000,383.4609270095825,41,,1779000261.8449523
b28c512nbt,0.125,0.025,0,2000000,393.6390569806099,49,,1779000262.499563
b28c512nbt,0.25,0.024,0,2000000,339.06454798579216,51,,1779000263.0985608
fdx6d,0.25,0.1,0,2000000,693.8574660122395,15,,1779000264.0513315
fdx6d,0.25,0.15,0,2000000,481.3142009973526,2,,1779000264.7930043
fdx6d,0.25,0.027,0,2000000,585.1158149838448,3,,1779000265.6362565
fdx6d,0.125,0.001,0,2000000,545.3809770047665,2,,1779000266.4402392
fdx6d,0.25,0.2,0,2000000,489.18832302093506,2,,1779000267.1873353
fdx6d,0.25,0.026,0,2000000,601.5372830033302,1,,1779000268.0475059
fdx6d,0.125,0.028,0,2000000,580.5073829889297,2,,1779000268.8861947
fdx6d,0.125,0.023,0,2000000,622.5597040057182,1,,1779000269.7673018
fdx6d,0.125,0.032,0,2000000,455.737566024065,2,,1779000270.4811
fdx6d,0.125,0.075,0,2000000,504.64091700315475,4,,1779000271.2440088
fdx6d,0.25,0.005,0,2000000,545.8946640193462,2,,1779000272.046763
fdx6d,0.125,0.06,0,2000000,615.2242059707642,1,,1779000272.9223123
fdx6d,0.25,0.015,0,2000000,581.1903110146523,3,,1779000273.7647133
fdx6d,0.125,0.05,0,2000000,608.4004229903221,2,,1779000274.6298244
fdx6d,0.125,0.02,0,2000000,602.5860249996185,1,,1779000275.490365
fdx6d,0.25,0.028,0,2000000,578.399923980236,1,,1779000276.3261797
fdx6d,0.25,0.023,0,2000000,,,,1779000278.5865874
fdx6d,0.125,0.027,0,2000000,571.7607780098915,4,,1779000279.416603
fdx6d,0.25,0.024,0,2000000,590.6060000061989,1,,1779000280.2685611
fdx6d,0.25,0.008,0,2000000,585.6682159900665,5,,1779000281.112553
fdx6d,0.125,0.035,0,2000000,453.9360669851303,1,,1779000281.8241835
fdx6d,0.125,0.021,0,2000000,600.0646939873695,6,,1779000282.6824968
fdx6d,0.125,0.045,0,2000000,459.38179299235344,1,,1779000283.3996325
fdx6d,0.125,0.003,0,2000000,537.1873509883881,1,,1779000284.1937437
fdx6d,0.25,0.025,0,2000000,569.9561540186405,5,,1779000285.0250483
fdx6d,0.25,0.06,0,2000000,650.4986230134964,1,,1779000285.9334176
fdx6d,0.25,0.05,0,2000000,649.8460280299187,11,,1779000286.8408012
fdx6d,0.25,0.075,0,2000000,620.0281310081482,9,,1779000287.7193136
fdx6d,0.25,0.045,0,2000000,611.6369479894638,9,,1779000288.594997
fdx6d,0.125,0.025,0,2000000,459.69865000247955,1,,1779000289.313405
fdx6d,0.25,0.012,0,2000000,609.4694139957428,1,,1779000290.179911
fdx6d,0.125,0.015,0,2000000,440.07973301410675,1,,1779000290.877901
fdx6d,0.125,0.005,0,2000000,427.3483199775219,1,,1779000291.5635285
fdx6d,0.125,0.01,0,2000000,594.7028560042381,3,,1779000292.4159868
fdx6d,0.125,0.026,0,2000000,565.1346450150013,5,,1779000293.2392688
fdx6d,0.125,0.1,0,2000000,515.5889039933681,2,,1779000294.015453
fdx6d,0.125,0.024,0,2000000,626.8990170061588,2,,1779000294.8998995
fdx6d,0.25,0.021,0,2000000,586.2726209759712,8,,1779000295.7447157
fdx6d,0.125,0.03,0,2000000,559.9041210114956,1,,1779000296.5623326
fdx6d,0.25,0.02,0,2000000,584.3772459626198,1,,1779000297.406963
fdx6d,0.125,0.04,0,2000000,,,,1779000299.6701634
fdx6d,0.25,0.125,0,2000000,686.2152830064297,17,,1779000300.6174974
fdx6d,0.25,0.003,0,2000000,541.843888014555,6,,1779000301.4179842
fdx6d,0.25,0.018,0,2000000,,,,1779000303.6791604
fdx6d,0.125,0.018,0,2000000,558.4367970228195,4,,1779000304.4969203
fdx6d,0.25,0.022,0,2000000,582.0714699923992,3,,1779000305.3360932
fdx6d,0.25,0.032,0,2000000,638.4309320151806,12,,1779000306.2335086
fdx6d,0.25,0.03,0,2000000,577.3597069978714,8,,1779000307.0784233
fdx6d,0.125,0.012,0,2000000,558.828115016222,1,,1779000307.894612
fdx6d,0.25,0.035,0,2000000,605.345852971077,12,,1779000308.7579596
fdx6d,0.125,0.115,0,2000000,430.0355930328369,1,,1779000309.4581273
fdx6d,0.25,0.04,0,2000000,607.1921550035477,1,,1779000310.3262203
fdx6d,0.25,0.01,0,2000000,556.965164989233,8,,1779000311.1395862
fdx6d,0.25,0.001,0,2000000,588.4651629924774,8,,1779000311.9892917
fdx6d,0.25,0.175,0,2000000,758.3073379993439,19,,1779000313.005545
fdx6d,0.125,0.008,0,2000000,553.8610439896584,4,,1779000313.819754
fdx6d,0.125,0.022,0,2000000,568.4164580106735,1,,1779000314.6502988
fdx6d,0.25,0.115,0,2000000,416.13184401392937,1,,1779000315.324128
b18c384nbt,0.25,0.075,1,2000000,407.41544699668884,311,,1779000315.993862
b18c384nbt,0.25,0.01,1,2000000,297.75097197294235,176,,1779000316.548911
b18c384nbt,0.125,0.02,1,2000000,191.38341400027275,60,,1779000316.9991364
b18c384nbt,0.125,0.1,1,2000000,147.0432370007038,14,,1779000317.4048054
b18c384nbt,0.25,0.001,1,2000000,313.41194197535515,215,,1779000317.978969
b18c384nbt,0.125,0.023,1,2000000,216.83963400125504,56,,1779000318.4552803
b18c384nbt,0.25,0.005,1,2000000,287.18555399775505,221,,1779000319.0025816
b18c384nbt,0.125,0.045,1,2000000,223.84869396686554,96,,1779000319.4865942
b18c384nbt,0.125,0.03,1,2000000,200.33150500059128,61,,1779000319.9442604
b18c384nbt,0.25,0.2,1,2000000,245.69307398796082,133,,1779000320.4492297
b18c384nbt,0.125,0.024,1,2000000,191.71074497699738,60,,1779000320.8989646
b18c384nbt,0.25,0.125,1,2000000,161.22364097833633,5,,1779000321.3175697
b18c384nbt,0.125,0.022,1,2000000,208.5378020107746,80,,1779000321.7844558
b18c384nbt,0.125,0.018,1,2000000,185.5724560022354,61,,1779000322.2354786
b18c384nbt,0.125,0.027,1,2000000,189.38504001498222,68,,1779000322.6852248
b18c384nbt,0.125,0.04,1,2000000,,,,1779000324.9401095
b18c384nbt,0.25,0.025,1,2000000,309.3382839858532,164,,1779000325.5080867
b18c384nbt,0.25,0.03,1,2000000,327.90501299500465,224,,1779000326.093613
b18c384nbt,0.25,0.024,1,2000000,337.30558601021767,227,,1779000326.6903214
b18c384nbt,0.25,0.05,1,2000000,,,,1779000328.9517438
b18c384nbt,0.25,0.032,1,2000000,329.8859550356865,181,,1779000329.541628
b18c384nbt,0.25,0.04,1,2000000,341.6241959929466,245,,1779000330.1452906
b18c384nbt,0.125,0.012,1,2000000,166.16918396949768,45,,1779000330.570349
b18c384nbt,0.25,0.018,1,2000000,321.1673719882965,232,,1779000331.1489515
b18c384nbt,0.25,0.028,1,2000000,344.1510510146618,262,,1779000331.750963
b18c384nbt,0.125,0.003,1,2000000,170.76946702599525,45,,1779000332.1943865
b18c384nbt,0.25,0.035,1,2000000,316.8860840201378,237,,1779000332.771156
b18c384nbt,0.125,0.06,1,2000000,222.10380199551582,133,,1779000333.265152
b18c384nbt,0.25,0.022,1,2000000,336.419371008873,230,,1779000333.862735
b18c384nbt,0.25,0.15,1,2000000,195.02343100309372,71,,1779000334.3158305
b18c384nbt,0.25,0.045,1,2000000,327.25010201334953,291,,1779000334.9006603
b18c384nbt,0.25,0.175,1,2000000,255.86354500055313,95,,1779000335.4164073
b18c384nbt,0.25,0.015,1,2000000,300.9243869781494,208,,1779000335.9768362
b18c384nbt,0.25,0.021,1,2000000,325.70486000180244,190,,1779000336.5605786
b18c384nbt,0.125,0.01,1,2000000,174.09288302063942,30,,1779000336.9926164
b18c384nbt,0.125,0.015,1,2000000,201.88562098145485,61,,1779000337.4600148
b18c384nbt,0.125,0.025,1,2000000,200.32404401898384,78,,1779000337.9176266
b18c384nbt,0.25,0.023,1,2000000,312.17581102252007,205,,1779000338.4881346
b18c384nbt,0.25,0.026,1,2000000,310.4283100068569,235,,1779000339.0594337
b18c384nbt,0.125,0.001,1,2000000,157.04516199231148,19,,1779000339.4753325
b18c384nbt,0.125,0.035,1,2000000,223.8891820013523,94,,1779000339.9603696
b18c384nbt,0.25,0.115,1,2000000,162.43714499473572,34,,1779000340.3806167
b18c384nbt,0.125,0.05,1,2000000,203.70985600352287,95,,1779000340.842153
b18c384nbt,0.125,0.032,1,2000000,197.8829230070114,55,,1779000341.3002086
b18c384nbt,0.125,0.008,1,2000000,184.04105696082115,43,,1779000341.7421834
b18c384nbt,0.25,0.02,1,2000000,339.48514699935913,218,,1779000342.339999
b18c384nbt,0.125,0.026,1,2000000,201.43243405222893,80,,1779000342.7990367
b18c384nbt,0.25,0.06,1,2000000,347.95374301075935,264,,1779000343.4042547
b18c384nbt,0.25,0.003,1,2000000,317.0340760052204,150,,1779000343.9804485
b18c384nbt,0.25,0.027,1,2000000,337.347629994154,197,,1779000344.578301
b18c384nbt,0.125,0.115,1,2000000,194.42900097370148,16,,1779000345.0355139
b18c384nbt,0.125,0.075,1,2000000,128.99960401654243,1,,1779000345.428951
b18c384nbt,0.25,0.1,1,2000000,133.50826600193977,4,,1779000345.8196166
b18c384nbt,0.25,0.008,1,2000000,312.2995420098305,229,,1779000346.3929148
b18c384nbt,0.125,0.005,1,2000000,178.58953601121902,52,,1779000346.8295658
b18c384nbt,0.125,0.028,1,2000000,185.71484300494194,70,,1779000347.2825215
b18c384nbt,0.125,0.021,1,2000000,223.39693102240562,51,,1779000347.7695038
b18c384nbt,0.25,0.012,1,2000000,,,,1779000350.0329041
b28c512nbt,0.25,0.03,1,2000000,329.4881660044193,21,,1779000350.6199026
b28c512nbt,0.125,0.021,1,2000000,329.6852580010891,46,,1779000351.207481
b28c512nbt,0.125,0.023,1,2000000,349.140753030777,46,,1779000351.8142955
b28c512nbt,0.125,0.06,1,2000000,,,,1779000354.0772297
b28c512nbt,0.125,0.027,1,2000000,323.8577620089054,20,,1779000354.658908
b28c512nbt,0.125,0.075,1,2000000,245.22732999920845,3,,1779000355.1622024
b28c512nbt,0.25,0.06,1,2000000,368.59121799468994,56,,1779000355.7925973
b28c512nbt,0.125,0.02,1,2000000,371.4305260181427,61,,1779000356.4211452
b28c512nbt,0.125,0.012,1,2000000,315.33762899041176,18,,1779000356.9968615
b28c512nbt,0.125,0.015,1,2000000,357.11286398768425,37,,1779000357.6140208
b28c512nbt,0.125,0.005,1,2000000,298.563392996788,32,,1779000358.1704612
b28c512nbt,0.125,0.032,1,2000000,332.65276899933815,36,,1779000358.7620986
b28c512nbt,0.25,0.022,1,2000000,357.9685950279236,55,,1779000359.3788257
b28c512nbt,0.125,0.1,1,2000000,261.72791999578476,23,,1779000359.8985932
b28c512nbt,0.25,0.012,1,2000000,352.74046298861504,44,,1779000360.509065
b28c512nbt,0.125,0.008,1,2000000,301.40373197197914,44,,1779000361.0686433
b28c512nbt,0.25,0.025,1,2000000,331.7237080335617,40,,1779000361.6585689
b28c512nbt,0.125,0.024,1,2000000,318.9634630084038,19,,1779000362.2356133
b28c512nbt,0.25,0.02,1,2000000,316.6188810169697,52,,1779000362.814121
b28c512nbt,0.25,0.005,1,2000000,293.48497700691223,32,,1779000363.368611
b28c512nbt,0.25,0.115,1,2000000,418.13509598374367,105,,1779000364.0455365
b28c512nbt,0.125,0.028,1,2000000,315.7327290177345,32,,1779000364.621577
b28c512nbt,0.25,0.01,1,2000000,306.69020599126816,36,,1779000365.1911108
b28c512nbt,0.25,0.045,1,2000000,362.96817603707314,69,,1779000365.8175733
b28c512nbt,0.125,0.01,1,2000000,373.0846619606018,56,,1779000366.4491246
b28c512nbt,0.125,0.018,1,2000000,311.0970750153065,46,,1779000367.0254326
b28c512nbt,0.125,0.001,1,2000000,283.6181239783764,46,,1779000367.5665731
b28c512nbt,0.125,0.003,1,2000000,286.63602301478386,46,,1779000368.1104198
b28c512nbt,0.25,0.032,1,2000000,321.62879398465157,67,,1779000368.692354
b28c512nbt,0.25,0.003,1,2000000,295.8963489830494,39,,1779000369.2466514
b28c512nbt,0.125,0.035,1,2000000,218.3676179945469,1,,1779000369.7237873
b28c512nbt,0.25,0.026,1,2000000,316.3745339810848,44,,1779000370.2984614
b28c512nbt,0.25,0.04,1,2000000,339.42972099781036,66,,1779000370.8955824
b28c512nbt,0.25,0.027,1,2000000,339.1733749806881,61,,1779000371.4931242
b28c512nbt,0.25,0.021,1,2000000,311.03053599596024,38,,1779000372.0629563
b28c512nbt,0.125,0.025,1,2000000,319.51060500741005,31,,1779000372.6397033
b28c512nbt,0.125,0.115,1,2000000,,,,1779000374.8955092
b28c512nbt,0.25,0.018,1,2000000,320.4285710155964,29,,1779000375.4772785
b28c512nbt,0.25,0.2,1,2000000,269.10335397720337,8,,1779000376.0049708
b28c512nbt,0.25,0.035,1,2000000,343.6409860253334,58,,1779000376.6064386
b28c512nbt,0.25,0.05,1,2000000,,,,1779000378.8678849
b28c512nbt,0.125,0.04,1,2000000,331.3083309829235,26,,1779000379.4566875
b28c512nbt,0.25,0.024,1,2000000,323.53556698560715,21,,1779000380.050549
b28c512nbt,0.25,0.001,1,2000000,381.68529000878334,27,,1779000380.6980884
b28c512nbt,0.125,0.045,1,2000000,288.65819200873375,1,,1779000381.2462604
b28c512nbt,0.25,0.028,1,2000000,312.1053600013256,52,,1779000381.818602
b28c512nbt,0.25,0.075,1,2000000,400.14376199245453,92,,1779000382.4783437
b28c512nbt,0.25,0.015,1,2000000,301.11290699243546,64,,1779000383.036439
b28c512nbt,0.125,0.022,1,2000000,351.46408399939537,45,,1779000383.6465096
b28c512nbt,0.125,0.026,1,2000000,324.4557770192623,46,,1779000384.2293308
b28c512nbt,0.125,0.03,1,2000000,325.2917639911175,39,,1779000384.8142235
b28c512nbt,0.25,0.15,1,2000000,454.3385120034218,150,,1779000385.530506
b28c512nbt,0.25,0.1,1,2000000,401.5649119913578,110,,1779000386.1912527
b28c512nbt,0.25,0.008,1,2000000,331.70007997751236,26,,1779000386.7830262
b28c512nbt,0.25,0.175,1,2000000,223.87758600711823,2,,1779000387.2640462
b28c512nbt,0.25,0.125,1,2000000,432.3815769851208,137,,1779000387.9543762
b28c512nbt,0.25,0.023,1,2000000,311.573549002409,62,,1779000388.523765
b28c512nbt,0.125,0.05,1,2000000,206.0990189909935,1,,1779000388.9877071
fdx6d,0.25,0.02,1,2000000,597.3270419836044,1,,1779000389.8428018
fdx6d,0.25,0.001,1,2000000,536.6654250025749,4,,1779000390.6398385
fdx6d,0.125,0.001,1,2000000,548.6318799853325,1,,1779000391.445949
fdx6d,0.125,0.1,1,2000000,658.9342449903488,17,,1779000392.3625255
fdx6d,0.25,0.015,1,2000000,558.5524919629097,6,,1779000393.1806579
fdx6d,0.125,0.027,1,2000000,444.36536198854446,1,,1779000393.883373
fdx6d,0.25,0.018,1,2000000,613.5783260166645,1,,1779000394.7552443
fdx6d,0.125,0.035,1,2000000,450.3178800046444,2,,1779000395.4625664
fdx6d,0.25,0.025,1,2000000,577.4415979981422,7,,1779000396.2975483
fdx6d,0.25,0.028,1,2000000,560.6286599934101,1,,1779000397.1179671
fdx6d,0.25,0.027,1,2000000,576.9667139947414,1,,1779000397.9550238
fdx6d,0.25,0.003,1,2000000,555.5133190155029,6,,1779000398.7759902
fdx6d,0.25,0.021,1,2000000,585.225281983614,12,,1779000399.619292
fdx6d,0.125,0.003,1,2000000,432.2973499894142,1,,1779000400.3135567
fdx6d,0.25,0.125,1,2000000,452.44691598415375,2,,1779000401.0231686
fdx6d,0.25,0.012,1,2000000,573.0670900046825,1,,1779000401.8555367
fdx6d,0.125,0.018,1,2000000,,,,1779000404.1181157
fdx6d,0.125,0.075,1,2000000,614.2494630217552,6,,1779000404.9908624
fdx6d,0.125,0.02,1,2000000,441.63336101174355,1,,1779000405.6908967
fdx6d,0.25,0.035,1,2000000,593.9380420148373,7,,1779000406.542917
fdx6d,0.25,0.023,1,2000000,561.4488239884377,9,,1779000407.3623118
fdx6d,0.125,0.06,1,2000000,475.35172298550606,3,,1779000408.0953474
fdx6d,0.125,0.05,1,2000000,618.7822040319443,2,,1779000408.9712567
fdx6d,0.25,0.008,1,2000000,587.7734870016575,8,,1779000409.8175712
fdx6d,0.125,0.015,1,2000000,453.8797650039196,1,,1779000410.5311818
fdx6d,0.25,0.024,1,2000000,579.135329991579,6,,1779000411.3722634
fdx6d,0.125,0.032,1,2000000,440.05746299028397,1,,1779000412.0700166
fdx6d,0.125,0.005,1,2000000,439.6316200196743,1,,1779000412.7682936
fdx6d,0.125,0.028,1,2000000,458.94258600473404,2,,1779000413.4849527
fdx6d,0.25,0.045,1,2000000,587.8211600184441,1,,1779000414.330254
fdx6d,0.125,0.023,1,2000000,578.2592559754848,1,,1779000415.1679218
fdx6d,0.25,0.01,1,2000000,569.7309609949589,1,,1779000415.9978507
fdx6d,0.25,0.075,1,2000000,627.2326110005379,21,,1779000416.8852715
fdx6d,0.125,0.045,1,2000000,476.98004299402237,2,,1779000417.6262977
fdx6d,0.125,0.024,1,2000000,561.9014409780502,1,,1779000418.4467425
fdx6d,0.25,0.032,1,2000000,574.4236820042133,9,,1779000419.279769
fdx6d,0.125,0.012,1,2000000,416.9532289803028,1,,1779000419.9578373
fdx6d,0.25,0.03,1,2000000,573.0768619775772,13,,1779000420.790999
fdx6d,0.125,0.025,1,2000000,456.19302999973297,1,,1779000421.505018
fdx6d,0.125,0.04,1,2000000,469.52998301386833,2,,1779000422.2330053
fdx6d,0.25,0.2,1,2000000,,,,1779000424.4910946
fdx6d,0.125,0.115,1,2000000,398.24505800008774,2,,1779000425.1474426
fdx6d,0.25,0.115,1,2000000,405.93789598345757,2,,1779000425.8115153
fdx6d,0.25,0.026,1,2000000,564.679437994957,5,,1779000426.6345646
fdx6d,0.25,0.06,1,2000000,,,,1779000428.895033
fdx6d,0.125,0.026,1,2000000,568.7195959687233,15,,1779000429.7216213
fdx6d,0.25,0.15,1,2000000,688.9993910193443,34,,1779000430.6684337
fdx6d,0.25,0.022,1,2000000,551.8784839808941,5,,1779000431.4782102
fdx6d,0.25,0.175,1,2000000,457.734522998333,2,,1779000432.1941006
fdx6d,0.25,0.005,1,2000000,547.8812310099602,6,,1779000432.9988441
fdx6d,0.125,0.021,1,2000000,444.18237802386284,2,,1779000433.7000208
fdx6d,0.125,0.008,1,2000000,539.5016739964485,15,,1779000434.4966323
fdx6d,0.125,0.022,1,2000000,559.9177550375462,11,,1779000435.3146706
fdx6d,0.125,0.01,1,2000000,425.0811710059643,3,,1779000435.997932
fdx6d,0.25,0.05,1,2000000,584.9298600256443,17,,1779000436.8411863
fdx6d,0.25,0.1,1,2000000,638.7877349853516,20,,1779000437.7372746
fdx6d,0.125,0.03,1,2000000,593.7768740057945,1,,1779000438.589842
fdx6d,0.25,0.04,1,2000000,599.003045976162,9,,1779000439.447274
b28c512nbt,0.125,0.035,2,2000000,195.9312430024147,1,,1779000439.9005315
b28c512nbt,0.125,0.008,2,2000000,302.2738150060177,39,,1779000440.4695823
b28c512nbt,0.25,0.024,2,2000000,312.1382919847965,33,,1779000441.0398164
b28c512nbt,0.25,0.027,2,2000000,346.4200809895992,34,,1779000441.6438508
b28c512nbt,0.125,0.021,2,2000000,317.3764019906521,46,,1779000442.2242644
b28c512nbt,0.25,0.023,2,2000000,371.8312650024891,54,,1779000442.8547118
b28c512nbt,0.125,0.012,2,2000000,293.00183004140854,36,,1779000443.4083006
b28c512nbt,0.125,0.025,2,2000000,222.50422501564026,1,,1779000443.8897092
b28c512nbt,0.125,0.045,2,2000000,329.633406996727,64,,1779000444.4786968
b28c512nbt,0.125,0.022,2,2000000,312.27747398614883,52,,1779000445.049914
b28c512nbt,0.25,0.026,2,2000000,312.94919300079346,66,,1779000445.621622
b28c512nbt,0.125,0.003,2,2000000,304.79346200823784,33,,1779000446.1835794
b28c512nbt,0.125,0.04,2,2000000,349.60626101493835,57,,1779000446.7949705
b28c512nbt,0.125,0.005,2,2000000,304.7397769987583,48,,1779000447.357573
b28c512nbt,0.25,0.075,2,2000000,367.2549139857292,81,,1779000447.989389
b28c512nbt,0.125,0.01,2,2000000,302.25620195269585,59,,1779000448.549406
b28c512nbt,0.25,0.008,2,2000000,285.3585900068283,56,,1779000449.0935054
b28c512nbt,0.25,0.032,2,2000000,309.6017259955406,78,,1779000449.6611369
b28c512nbt,0.125,0.03,2,2000000,182.65805396437645,1,,1779000450.1022174
b28c512nbt,0.125,0.028,2,2000000,323.029835999012,68,,1779000450.6835828
b28c512nbt,0.125,0.027,2,2000000,182.75764602422714,1,,1779000451.1243758
b28c512nbt,0.125,0.06,2,2000000,216.10419902205467,7,,1779000451.599526
b28c512nbt,0.25,0.001,2,2000000,283.3903049826622,26,,1779000452.1422257
b28c512nbt,0.25,0.015,2,2000000,293.06029999256134,63,,1779000452.6931126
b28c512nbt,0.125,0.02,2,2000000,296.41504803299904,19,,1779000453.2486575
b28c512nbt,0.125,0.1,2,2000000,253.23865002393723,22,,1779000453.759913
b28c512nbt,0.25,0.012,2,2000000,293.42735597491264,59,,1779000454.3120975
b28c512nbt,0.25,0.025,2,2000000,301.54459699988365,77,,1779000454.87135
b28c512nbt,0.25,0.2,2,2000000,228.69385200738907,9,,1779000455.3586178
b28c512nbt,0.125,0.026,2,2000000,186.30900099873543,1,,1779000455.8030396
b28c512nbt,0.125,0.001,2,2000000,283.38901698589325,44,,1779000456.3437178
b28c512nbt,0.125,0.115,2,2000000,266.5085229873657,38,,1779000456.868356
b28c512nbt,0.125,0.05,2,2000000,326.30951902270317,49,,1779000457.4527984
b28c512nbt,0.25,0.021,2,2000000,297.68663796782494,66,,1779000458.008972
b28c512nbt,0.125,0.018,2,2000000,170.48343801498413,2,,1779000458.4367352
b28c512nbt,0.25,0.022,2,2000000,298.9875580072403,56,,1779000458.9943995
b28c512nbt,0.25,0.1,2,2000000,384.1267379820347,123,,1779000459.637286
